action_name,leaf_value,effort_level,time,user_id,categories
Volunteer with Hand 2 Hunger meal making,1,Med,1745824018000,a6f3d660-de80-4743-93ed-398610acba4e,Food and Dining
Sign the Pledge poster during the April 28 Earth Day Extravaganza,1,Low,1745826536000,6556c9e3-7243-410c-b03d-d83669edccf2,Education and Advocacy
Commute by leg power - walk or bike to work or school,1,Low,1744634699000,7bad66e0-0b8a-415d-93fa-9e2146ed2723,Transportation and Travel
Use your reusable water bottle every day this week,1,Low,1744660733000,7bad66e0-0b8a-415d-93fa-9e2146ed2723,Around the House
Observe Meatless Monday this week,2,Low,1744660748000,7bad66e0-0b8a-415d-93fa-9e2146ed2723,Food and Dining
Use public transportation to commute to work,2,Low,1744660760000,7bad66e0-0b8a-415d-93fa-9e2146ed2723,Transportation and Travel
Attend the March 5th EcoAction Arlington Annual Meeting,1,Med,1741192603000,9ab4983a-2c7d-43dd-8577-045dfdb12dd0,Education and Advocacy
Walk instead of drive for an errand,1,Low,1741192640000,9ab4983a-2c7d-43dd-8577-045dfdb12dd0,Health and Wellness
Switch one standard bulb to LED lights,10,Med,1742974626000,c5671d84-3bf7-4dde-8302-eba4e48f74a6,Energy Efficiency
Wash only full loads of laundry this week,1,Low,1743188035000,238bf6d0-248f-485f-a928-a9e268724740,Around the House
Turn off the lights when not in use this week,1,Low,1743188060000,238bf6d0-248f-485f-a928-a9e268724740,Energy Efficiency
Pack your leftovers in reusable containers this week,1,Low,1743188070000,238bf6d0-248f-485f-a928-a9e268724740,Around the House
Recycle all your plastic and aluminum beverage containers this week,1,Low,1743321342000,238bf6d0-248f-485f-a928-a9e268724740,Recycling and Upcycling
Use your reusable water bottle every day this week,1,Low,1743321351000,238bf6d0-248f-485f-a928-a9e268724740,Around the House
Recycle all your plastic and aluminum beverage containers this week,1,Low,1743764429000,238bf6d0-248f-485f-a928-a9e268724740,Recycling and Upcycling
Get familiar with your utility bill this month,1,Low,1743764441000,238bf6d0-248f-485f-a928-a9e268724740,Education and Advocacy
Use the Bronco Transit,2,Low,1742801791000,70765efa-e4db-4dad-993a-1f21e333f61e,Transportation and Travel
Use your reusable water bottle every day this week,1,Low,1742801842000,70765efa-e4db-4dad-993a-1f21e333f61e,Around the House
Get familiar with your utility bill this month,1,Low,1742801852000,70765efa-e4db-4dad-993a-1f21e333f61e,Education and Advocacy
Commute by leg power - walk or bike to work or school,1,Low,1742801861000,70765efa-e4db-4dad-993a-1f21e333f61e,Transportation and Travel
Use public transportation to commute to work,2,Low,1742893960000,bf903aed-9253-4fe9-a8ef-70d2fe90a086,Transportation and Travel
Commute by leg power - walk or bike to work or school,1,Low,1742974528000,70765efa-e4db-4dad-993a-1f21e333f61e,Transportation and Travel
Set up and use recycling bins in your household,1,Low,1742974545000,70765efa-e4db-4dad-993a-1f21e333f61e,Around the House
Wash only full loads of laundry this week,1,Low,1742974574000,70765efa-e4db-4dad-993a-1f21e333f61e,Around the House
Use the Bronco Transit,2,Low,1742975390000,70765efa-e4db-4dad-993a-1f21e333f61e,Transportation and Travel
Use reusable shopping bags this week,1,Low,1742975412000,70765efa-e4db-4dad-993a-1f21e333f61e,Around the House
Turn down your heater 2 degrees this week,2,Low,1742975420000,70765efa-e4db-4dad-993a-1f21e333f61e,Around the House
Turn off the lights when not in use this week,1,Low,1742975429000,70765efa-e4db-4dad-993a-1f21e333f61e,Energy Efficiency
Recycle all your plastic and aluminum beverage containers this week,1,Low,1743003721000,70765efa-e4db-4dad-993a-1f21e333f61e,Recycling and Upcycling
Use your reusable water bottle every day this week,1,Low,1743003724000,70765efa-e4db-4dad-993a-1f21e333f61e,Around the House
Do your laundry in cold water this week,2,Low,1743003743000,70765efa-e4db-4dad-993a-1f21e333f61e,Around the House
Rinse your plastics before recycling them this week,1,Low,1743003747000,70765efa-e4db-4dad-993a-1f21e333f61e,Recycling and Upcycling
Use A/C alternatives to cool your home for a day,2,Low,1743003754000,70765efa-e4db-4dad-993a-1f21e333f61e,Around the House
Raise your A/C temperature to 74 degrees this week,2,Low,1743003765000,70765efa-e4db-4dad-993a-1f21e333f61e,Around the House
Sell or donate your old clothing and accessories this year,2,Low,1743003772000,70765efa-e4db-4dad-993a-1f21e333f61e,Recycling and Upcycling
Unplug your unused electronics this week,3,Low,1743003782000,70765efa-e4db-4dad-993a-1f21e333f61e,Energy Efficiency
Use public transportation to commute to work,2,Low,1743259160000,bf903aed-9253-4fe9-a8ef-70d2fe90a086,Transportation and Travel
Use A/C alternatives to cool your home for a day,2,Low,1743421928000,70765efa-e4db-4dad-993a-1f21e333f61e,Around the House
Do your laundry in cold water this week,2,Low,1743421934000,70765efa-e4db-4dad-993a-1f21e333f61e,Around the House
Use your reusable water bottle every day this week,1,Low,1743421938000,70765efa-e4db-4dad-993a-1f21e333f61e,Around the House
Use the Single Stream WMU campus recycling this week,1,Low,1743421961000,70765efa-e4db-4dad-993a-1f21e333f61e,Recyling and Upcycling
Use your U-PASS around campus this week,1,Low,1743532491000,cac0ac84-a3ad-4a55-8827-79a14241c28c,Transportation and Travel
Add some plants to your office,2,Med,1743532565000,cac0ac84-a3ad-4a55-8827-79a14241c28c,On The Job
Enjoy one meal a day without meat,1,Low,1743532587000,cac0ac84-a3ad-4a55-8827-79a14241c28c,Food and Dining
Rinse your plastics before recycling them this week,1,Low,1743532768000,cac0ac84-a3ad-4a55-8827-79a14241c28c,Recycling and Upcycling
Use your reusable water bottle every day this week,1,Low,1743532783000,cac0ac84-a3ad-4a55-8827-79a14241c28c,Around the House
Use your U-PASS around campus this week,1,Low,1743615862000,cac0ac84-a3ad-4a55-8827-79a14241c28c,Transportation and Travel
Use your reusable water bottle every day this week,1,Low,1743631112000,70765efa-e4db-4dad-993a-1f21e333f61e,Around the House
Do your laundry in cold water this week,2,Low,1743631116000,70765efa-e4db-4dad-993a-1f21e333f61e,Around the House
Use A/C alternatives to cool your home for a day,2,Low,1743631124000,70765efa-e4db-4dad-993a-1f21e333f61e,Around the House
Buy gifts from local vendors,2,Med,1745824011000,c371f9db-6e6e-4400-983d-2bf2f969b0ec,Health and Wellness
Use your reusable water bottle every day this week,1,Low,1745824029000,c371f9db-6e6e-4400-983d-2bf2f969b0ec,Around the House
Turn off the lights when not in use this week,1,Low,1745824034000,c371f9db-6e6e-4400-983d-2bf2f969b0ec,Energy Efficiency
Buy gifts from local vendors,2,Med,1745996402000,c371f9db-6e6e-4400-983d-2bf2f969b0ec,Health and Wellness
Use your reusable water bottle every day this week,1,Low,1745996418000,c371f9db-6e6e-4400-983d-2bf2f969b0ec,Around the House
Turn off the lights when not in use this week,1,Low,1745996422000,c371f9db-6e6e-4400-983d-2bf2f969b0ec,Energy Efficiency
Commute by leg power - walk or bike to work or school,1,Low,1745996429000,c371f9db-6e6e-4400-983d-2bf2f969b0ec,Transportation and Travel
Use A/C alternatives to cool your home for a day,2,Low,1743708420000,70765efa-e4db-4dad-993a-1f21e333f61e,Around the House
Do your laundry in cold water this week,2,Low,1743708427000,70765efa-e4db-4dad-993a-1f21e333f61e,Around the House
Use your reusable water bottle every day this week,1,Low,1743708629000,bf903aed-9253-4fe9-a8ef-70d2fe90a086,Around the House
Try lukewarm or cold showers this month,2,Low,1743708651000,bf903aed-9253-4fe9-a8ef-70d2fe90a086,Health and Wellness
Wash only full loads of laundry this week,1,Low,1743708670000,bf903aed-9253-4fe9-a8ef-70d2fe90a086,Around the House
Turn off the lights when not in use this week,1,Low,1743708681000,bf903aed-9253-4fe9-a8ef-70d2fe90a086,Energy Efficiency
Switch one standard bulb to LED lights,10,Med,1743708701000,bf903aed-9253-4fe9-a8ef-70d2fe90a086,Energy Efficiency
Wash only full loads of laundry this week,1,Low,1743937623000,bf903aed-9253-4fe9-a8ef-70d2fe90a086,Around the House
Refill your water bottle at UM hydrostations this week,1,Low,1743937636000,bf903aed-9253-4fe9-a8ef-70d2fe90a086,Recycling and Upcycling
Switch one standard bulb to LED lights,10,Med,1743766185000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Energy Efficiency
Become a cycling hero and bike to work every day this week,9,Med,1743766192000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Transportation and Travel
Use public transportation to commute to work,2,Low,1743766198000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Transportation and Travel
Recycle all your plastic and aluminum beverage containers this week,1,Low,1743766202000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Recycling and Upcycling
Rinse your plastics before recycling them this week,1,Low,1743766216000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Recycling and Upcycling
Set up and use recycling bins in your household,1,Low,1743766221000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Around the House
Learn about keeping recycling workers safe,1,Low,1743766227000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Recycling and Upcycling
Learn about America Recycles Day (November 15),1,Low,1743766232000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Education and Advocacy
Follow a few sustainability influencers on Instagram,1,Low,1743766249000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Education and Advocacy
Suggest a new sustainable action or product,1,Low,1743766256000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Education and Advocacy
Check out some short videos about climate change,1,Low,1743766266000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Education and Advocacy
Learn the basics of climate change and greenhouse gas emissions,1,Low,1743766270000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Education and Advocacy
Use A/C alternatives to cool your home for a day,2,Low,1743766284000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Around the House
Choose a green energy provider,2,Med,1743766289000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Energy Efficiency
Stream videos on a device other than a gaming console this week,1,Low,1743766293000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Energy Efficiency
Install door sweeps in your house,38,Med,1743766306000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Around the House
Set up and use recycling bins in your household,1,Low,1744120301000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Around the House
Rinse your plastics before recycling them this week,1,Low,1744120312000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Recycling and Upcycling
Learn about keeping recycling workers safe,1,Low,1744120317000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Recycling and Upcycling
Learn about America Recycles Day (November 15),1,Low,1744120322000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Education and Advocacy
Recycle all your plastic and aluminum beverage containers this week,1,Low,1744120325000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Recycling and Upcycling
Sell your clothes at Crossroads Trading,3,Med,1744120337000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Recycling and Upcycling
Safely dispose of your e-waste on UWB campus,3,Med,1744120350000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Recycling and Upcycling
Pick up some great clothes from Crossroads Trading,3,Med,1744120361000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Recycling and Upcycling
Follow UWB Sustainability on Instagram,1,Low,1744120375000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Education and Advocacy
Visit the UW Surplus Store,3,Med,1744120379000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Around the House
Have a taco from Taco Time NW - the PNW's carbon-free taco joint,1,Low,1744120386000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Food and Dining
Check out Lectric eBikes eco-friendly micromobility products.,1,Low,1744120390000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Transportation and Travel
Use your U-PASS around campus this week,1,Low,1744120395000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Transportation and Travel
Choose a green energy provider,2,Med,1744120406000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Energy Efficiency
Do your own home energy audit this year,2,Med,1744120413000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Energy Efficiency
Install door sweeps in your house,38,Med,1744120419000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Around the House
Use a personal solar charger,4,Med,1744120427000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Energy Efficiency
Stream videos on a device other than a gaming console this week,1,Low,1744120432000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Energy Efficiency
Use A/C alternatives to cool your home for a day,2,Low,1744120437000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Around the House
Use your reusable water bottle every day this week,1,Low,1744120442000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Around the House
Follow a few sustainability influencers on Instagram,1,Low,1744120450000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Education and Advocacy
Suggest a new sustainable action or product,1,Low,1744120456000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Education and Advocacy
Check out some short videos about climate change,1,Low,1744120465000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Education and Advocacy
Learn the basics of climate change and greenhouse gas emissions,1,Low,1744120468000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Education and Advocacy
Check out a new green space on UW Bothell campus,1,Low,1744190064000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Education and Advocacy
Sell your clothes at Crossroads Trading,3,Med,1744190074000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Recycling and Upcycling
Safely dispose of your e-waste on UWB campus,3,Med,1744190084000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Recycling and Upcycling
Pick up some great clothes from Crossroads Trading,3,Med,1744190092000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Recycling and Upcycling
Visit the UW Surplus Store,3,Med,1744190099000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Around the House
Try an online Earth Day quiz,1,Low,1744190109000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Education and Advocacy
Install door sweeps in your house,38,Med,1744190119000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Around the House
Learn about UW Sustainability student groups,1,Low,1744365626000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Education and Advocacy
Go for clothing that supports the planet,1,Med,1744365636000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Around the House
Sell your clothes at Crossroads Trading,3,Med,1744365651000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Recycling and Upcycling
Suggest a new sustainable action or product,1,Low,1744365653000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Education and Advocacy
Use your reusable water bottle every day this week,1,Low,1744365655000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Around the House
Use A/C alternatives to cool your home for a day,2,Low,1744365667000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Around the House
Stream videos on a device other than a gaming console this week,1,Low,1744365670000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Energy Efficiency
Recycle your plastic bags this week,1,Low,1744365677000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Recycling and Upcycling
Recycle your old electronics,3,Med,1744365685000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Recycling and Upcycling
Sell or donate your old clothing and accessories this year,2,Low,1744365689000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Recycling and Upcycling
Sell or donate your old books this year,2,Low,1744365692000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Recycling and Upcycling
Learn about switching to a heat pump,1,Low,1744365702000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Energy Efficiency
Learn about home solar options,1,Low,1744365707000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Education and Advocacy
Turn off the lights when not in use this week,1,Low,1744365711000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Energy Efficiency
Wash only full loads of laundry this week,1,Low,1744365718000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Around the House
Turn down your heater 2 degrees this week,2,Low,1744365722000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Around the House
Get familiar with your utility bill this month,1,Low,1744365725000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Education and Advocacy
Use reusable shopping bags this week,1,Low,1744365734000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Around the House
A day without meat,2,Low,1744365737000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Food and Dining
Unplug your unused electronics this week,3,Low,1744365745000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Energy Efficiency
Learn about the climate impact of your home,1,Low,1744365749000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Around the House
Learn about Plastic Free July,1,Low,1744365763000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Education and Advocacy
Eliminate or switch to plastic-free or reusable straws,1,Low,1744365768000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Around the House
Read up on the climate impact of food,1,Low,1744365776000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Food and Dining
Observe Meatless Monday this week,2,Low,1744365783000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Food and Dining
Have a leftovers-only meal,1,Low,1744365788000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Food and Dining
Opt for a beef-free burger,1,Low,1744365791000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Food and Dining
Learn how food waste impacts the climate,1,Low,1744365795000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Food and Dining
Swap meat for tofu in your next Chinese meal,1,Low,1744365803000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Food and Dining
Go vegetarian for your burrito this week,1,Low,1744365809000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Food and Dining
Bring portable leftover containers to a restaurant,2,Med,1744365842000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Around the House
Take in some deeper videos on climate change,1,Low,1744365860000,84e8d1f9-8710-4031-bc6c-7c859fbfd4d0,Education and Advocacy
