Title,URL,Image URL,Habits,External Links (from Habits),Habit Forming Challenges,ID # (from Habit Forming Challenges),One Off Challenges,ID # (from One Off Challenges),Projects,ID # (from Projects),Partner Challenges Duluth,Partner Challenges Duluth copy,Projects copy,Partner Challenges TalkingRain copy,Partner Challenges WashU copy,Partner Challenges WashU copy,Partner Challenges WashU copy,Partner Challenges TMMC copy,Partner Challenges TMMC copy,Partner Challenges Arlington copy,Sponsors,Partner Challenges Arlington copy,Copia de Partner Challenges SB,Partner Challenges FCCPS copy,Partner Challenges WMich copy,Partner Challenges Demo copy,Partner Challenges PNWCW copy,Partner Challenges CSP copy,Partner Challenges Sunripe copy
USDA guide to Farmer's markets in your area,https://www.usdalocalfoodportal.com/,"https://www.usdalocalfoodportal.com/images/listing-OnfarmMarket-small.jpg,https://www.usdalocalfoodportal.com/images/listing-Agritourism-small.jpg,https://www.usdalocalfoodportal.com/images/listing-CSA-small.jpg",,,CHFD0039,CHFD0039,,,,,,,,,,,,,,,,,,,,,,,
World Environment Day,https://www.worldenvironmentday.global/,https://cdn.unenvironment.org/worldenvironmentday/public/2023-02/wed2023_share_banner.png,,,CHEA0033,CHEA0033,,,,,,,,,,,,,,,,,,,,,,,
UN World Environment Day,https://www.un.org/en/observances/environment-day,https://www.un.org/sites/un2.un.org/files/undp_pandas.jpg,,,CHEA0033,CHEA0033,,,,,,,,,,,,,,,,,,,,,,,
GetGreen Duluth Survey,https://docs.google.com/forms/d/1XNcU6ALVlVk8xgbdPlGo5XzwXpzQc5sdHtewGfpYCww/viewform,https://lh3.googleusercontent.com/0aM7kw4yK95BuCBREJHndYskaROCLUH6HGF_ceccAxtpjJOnOABCa-3J8KjyMIU_yJ25RiPdexI=w1200-h630-p,,,,,,,,,DCCEA0083,,,,,,,,,,,,,,,,,,
Sephora + Pact Beauty (Re)Purposed,https://www.sephora.com/beauty/pact-collective-recycling-program,https://www.sephora.com/images/Sephora_logo.jpg,,,CHRU0029,CHRU0029,,,,,,,,,,,,,,,,,,,,,,,
How to divest your 401K from fossil fuels,https://www.canarymedia.com/articles/guides-and-how-tos/how-to-divest-your-401k-from-fossil-fuels,"https://img.canarymedia.com/content/uploads/2022-02-28-How-to-divest-lead-image-2.jpg?auto=compress,format&crop=focalpoint&fit=crop&fp-x=0.5&fp-y=0.5&h=630&q=82&w=1200&s=ef4936b4a14506404842c62d752faf97",,,CHAW0010,CHAW0010,,,,,,,,,,,,,,,,,,,,,,,
Earth 911: Tips for Starting an Office Recycling Program,https://earth911.com/business-policy/start-office-recycling-program/,https://earth911.com/wp-content/uploads/2018/01/AdobeStock_166116007.jpeg,,,CHAW0012,CHAW0012,,,,,,,,,,,,,,,,,,,,,,,
The Ins and Outs of Setting Up an At-Work Recycling Program,https://greenbusinessbureau.com/green-practices/waste/recycling-in-the-office-the-ins-and-outs-of-setting-up-an-at-work-recycling-program/,https://greenbusinessbureau.com/wp-content/uploads/2022/11/employee-recycling-at-work-feature-green.jpg,,,CHAW0012,CHAW0012,,,,,,,,,,,,,,,,,,,,,,,
Vanguard ESG funds,https://investor.vanguard.com/investment-products/esg,https://investor.vanguard.com/content/retail/public/us/en/investment-products/esg/_jcr_content/root/container/container/teaser_copy_54506628.coreimg.85.720.jpeg/1682953598316/wwo-aspot-esg-phlife-vg.jpeg,,,CHAW0010,CHAW0010,,,,,,,,,,,,,,,,,,,,,,,
7 Best Eco-Friendly Cat Litters,https://www.treehugger.com/best-eco-friendly-cat-litter-5180604,https://www.treehugger.com/thmb/mNPf5bojsKC3TA9PmB6nUYGIWmM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/TREEHUGGER-6-best-eco-friendly-cat-litter-5180604-final-01-c1da19b2668c4df7b0cf03e9e4043aa4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Betty Crocker ideas for freezing fresh fruit,https://www.bettycrocker.com/menus-holidays-parties/mhplibrary/seasonal-ideas/how-to-freeze-fresh-fruit,https://www.bettycrocker.com/-/media/gmi/core-sites/bc/legacy/images/betty-crocker/menus-holidays-parties/mhplibrary/seasonal-ideas/how-to-freeze-fresh-fruit/how-to-freeze-fresh-fruit_hero.jpg?w=800,,,CHFD0051,CHFD0051,,,,,,,,,,,,,,,,,,,,,,,
Guide to food waste emissions,https://ourworldindata.org/food-waste-emissions,https://ourworldindata.org/uploads/2022/10/Food-waste-thumbnail-768x402.png,,,CHFD0051,CHFD0051,,,,,,,,,,,,,,,,,,,,,,,
Fruit popsicle molds,https://www.amazon.com/Popsicle-Molds-Silicone-Ice-Pop/dp/B0BQN3YXJ4/ref=sr_1_16?hvadid=241602149651&hvdev=c&hvlocphy=9019038&hvnetw=g&hvqmt=e&hvrand=8616465442134523898&hvtargid=kwd-365692951886&hydadcr=28546_10703887&keywords=reusable+popsicle+mold&qid=1687281431&sr=8-16,"https://m.media-amazon.com/images/G/01/marketing/prime/new_prime_logo_RGB_blue._CB426090081_.png,https://m.media-amazon.com/images/G/01/gno/sprites/nav-sprite-global-1x-reorg-privacy._CB587940754_.png,https://m.media-amazon.com/images/I/718AHin6icL.__AC_SX300_SY300_QL70_ML2_.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,
Talking Rain Sustainability Quiz,https://docs.google.com/forms/d/e/1FAIpQLSd8qSPYONSLGCnCMkXT_sM1dhBA1bNJ4u1LBJm4ymZoOSamfQ/viewform,https://lh6.googleusercontent.com/wYg87gIUuYqStGQ7BjLLscClBYuBOUl1nD7GX6GKaezIE0YzU1T7fywPwNh83FZyRSEUMYVW8Xc=w1200-h630-p,,,,,,,,,,TKREA0007,,,,,,,,,,,,,,,,,
Plastic Free July,https://www.plasticfreejuly.org/,https://www.plasticfreejuly.org/wp-content/uploads/2019/06/PFJ_Facebook-Share-Image-04.jpg,,,CHEA0034,CHEA0034,,,,,,,,,,,,,,,,,,,,,,,
Plastic Free July Videos,https://www.plasticfreejuly.org/resources/videos/,https://www.plasticfreejuly.org/wp-content/uploads/2019/06/PFJ_Facebook-Share-Image-04.jpg,,,CHEA0034,CHEA0034,,,,,,,,,,,,,,,,,,,,,,,
Standing desk and carbon emissions in depth look,"https://thestandingdesk.com/electric-standing-desks-and-carbon-emissions-an-in-depth-look/
",https://thestandingdesk.com/wp-content/uploads/2023/05/KloudDesk-Scene.jpg,,,,,,,,,,TKRAW0004,,,,,,,,,,,,,,,,,
Suggest a sustainability improvement at Talking Rain,https://www.getgreen.eco/tr-suggest-action.html,https://images.emeraldtechnology.net/images/GetGreen_META_OG.png,,,,,,,,,,TKREA0006,,,,,,,,,,,,,,,,,
Athleta Thredup Preloved Clothing,https://athleta.thredup.com/,https://athleta.thredup.com/cdn/shop/files/Athleta_HP_Hero_XL_474e6b31-de5d-40a4-91ac-bed0a363087f.jpg?v=1662572380,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unilever Vegetarian Butcher,https://www.unilever.com/brands/nutrition/the-vegetarian-butcher/,https://cdn.sanity.io/images/92ui5egz/production/a3539360dadb632ae29e39778a959729d761c590-1080x1080.jpg?w=600&h=600&fit=crop&auto=format,,,CHFD0020,CHFD0020,,,,,,,,,,,,,,,,,,,,,,,
Dairy free chocolates available everywhere,https://vegnews.com/products/accidentally-vegan-chocolates,https://vegnews.com/media/W1siZiIsIjI4ODgyL1ZlZ05ld3MuVmVnYW5DaG9jb2xhdGVCYXJzLkVuZGFuZ2VyZWRTcGVjaWVzLmpwZyJdLFsicCIsImNyb3BfcmVzaXplZCIsIjE2NDV4ODYzKzArNTQiLCIxMjAweDYzMF4iLHsiZm9ybWF0IjoianBnIn1dLFsicCIsIm9wdGltaXplIl1d/VegNews.VeganChocolateBars.EndangeredSpecies.jpg?sha=17f1fa9b48bc6687,,,CHFD0052,CHFD0052,,,,,,,,,,,,,,,,,,,,,,,
How to Recycle Deodorant Tubes,https://earth911.com/health/recycling-deodorant-tubes/,https://earth911.com/wp-content/uploads/2018/10/3380305487_24080e8ba7_k.jpg,,,CHHW0023,CHHW0023,,,,,,,,,,,,,,,,,,,,,,,
Volts by David Roberts - leaving fossil fuels behind,https://www.volts.wtf/podcast,"https://substackcdn.com/image/fetch/f_auto,q_auto:best,fl_progressive:steep/https%3A%2F%2Fwww.volts.wtf%2Ftwitter%2Fsubscribe-card.jpg%3Fv%3D16451826%26version%3D9",,,CHEA0001,CHEA0001,,,,,,,,,,,,,,,,,,,,,,,
Resource Efficiency in Manufacturing,"https://www.fitreach.eu/content/resource-efficiency#:~:text=Definitions%3A,%2C%20recycling%20and%20eco%2Ddesign.",https://www.fitreach.eu/themes/basic/og3.png,,,,,,,,,,TKREA0008,,,,,,,,,,,,,,,,,
UMN Universal Transit Pass,"https://pts.umn.edu/Transit/Transit-Passes/Universal-Transit-Pass#:~:text=University%20of%20Minnesota%20students%20who%20pay%20the%20Transportation,U%20Card%20is%20the%20pass%20for%20this%20program.",https://news.d.umn.edu/sites/news.d.umn.edu/files/styles/folwell_full/public/2023-09/web20221026_campus_autumn_exteriors_am_002_8686_cropped.jpg?itok=pcB3r9-B,,,CHTT0031,CHTT0031,,,,,,,,,,,,,,,,,,,,,,,
UMN ReUse Program,https://facilities.umn.edu/our-services/reuse-recycling-waste/reuse-program/reuse-program,https://news.d.umn.edu/sites/news.d.umn.edu/files/styles/folwell_full/public/2023-09/web20221026_campus_autumn_exteriors_am_002_8686_cropped.jpg?itok=pcB3r9-B,,,CHRU0030,CHRU0030,,,,,,,,,,,,,,,,,,,,,,,
National Thrift Store Day,https://www.census.gov/newsroom/stories/thrift-store-day.html,https://www.census.gov/content/dam/Census/gs-imports/social-media-sharing-images/social-image-sfs.png,,,CHRU0006,CHRU0006,,,,,,,,,,,,,,,,,,,,,,,
Ecolibrium3 Saturdays at the Farm,https://www.ecolibrium3.org/saturdays-at-the-farm/,https://www.ecolibrium3.org/wp-content/uploads/2023/05/IMG_4370-scaled.jpg,,,,,,,,,DCCEA0084,,,,,,,,,,,,,,,,,,
Tree ID and Paddle,https://www.eventbrite.com/e/tree-id-and-climate-paddle-tickets-595152827127,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F473573449%2F689964426743%2F1%2Foriginal.20230320-214815?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=3d6fde328421a3a11bdec2c58257f93b,,,,,,,,,DCCEA0085,,,,,,,,,,,,,,,,,,
The Future of Pink is Green,https://shop.mattel.com/pages/barbie-sustainability,https://shop.mattel.com/cdn/shop/files/Mattel-Logo.jpg?v=1635791583,,,CHHH0049,CHHH0049,,,,,,,,,,,,,,,,,,,,,,,
Mattel Playback. Play Recycle Repeat,https://shop.mattel.com/pages/playback,https://shop.mattel.com/cdn/shop/files/Mattel-Logo.jpg?v=1635791583,,,CHHH0049,CHHH0049,,,,,,,,,,,,,,,,,,,,,,,
All New Eco Barbie,https://theethicalist.com/its-all-new-inclusive-and-eco-barbie/,https://theethicalist.com/wp-content/uploads/2022/08/2022_BarbieFashionistas.jpg,,,CHHH0049,CHHH0049,,,,,,,,,,,,,,,,,,,,,,,
How to host a toy swap,https://acleanbee.com/toy-swap/,https://acleanbee.com/wp-content/uploads/2022/12/Toy-Swap-Horizontal.jpg,,,CHHH0049,CHHH0049,,,,,,,,,,,,,,,,,,,,,,,
"Be Orange, Go Green: Cut Campus Plastic Use with a Refillable Bottle!",https://sustainability.illinois.edu/be-orange-go-green-cut-plastic-use-with-a-refillable-bottle/,"https://sustainability.illinois.edu/wp-content/uploads/2023/06/Sticker-design.jpg,https://sustainability.illinois.edu/wp-content/uploads/2023/08/AP_0016_CampusHydrationStations-768x1024.jpg,https://sustainability.illinois.edu/wp-content/uploads/2023/06/Bales_Crushed_PET_Bottles.jpeg",,,CHRU0032,CHRU0032,,,,,,,,,,,,,,,,,,,,,,,
Coke Refill Reuse Refresh,https://www.100accelerator.com/challenge/coca-cola,https://www.100accelerator.com/sites/g/files/yrakuj661/files/2021-05/AB_Slider%20Corona%20Accelerator_Ma%CC%81s%20Arriba.png,,,CHRU0032,CHRU0032,,,,,,,,,,,,,,,,,,,,,,,
EPA Water maps,https://geopub.epa.gov/dwwidgetapp/,https://www.epa.gov/sites/default/files/styles/huge/public/2017-03/upstream_dischargers_near_pittsburgh.png?itok=oT8je1qY,,,CHEA0027,CHEA0027,,,,,,,,,,,,,,,,,,,,,,,
King County Take it Back Network,https://kingcounty.gov/en/legacy/depts/dnrp/solid-waste/programs/take-it-back/electronics,"https://cdn.kingcounty.gov/-/media/depts/dnrp/solid-waste/take-it-back/images/TiBN-brochure-cover.ashx?la=en&hash=F4B1CB3DE85FDAB678DEA595F930C6A4,https://cdn.kingcounty.gov/-/media/depts/dnrp/solid-waste/images-site-wide/CHRLF-machinery-01-800x250.ashx?la=en&hash=CB6CA0810BA47351B2C3954F35365E98",,,CHAW0014,CHAW0014,,,,,,,,,,,,,,,,,,,,,,,
EPA Electronics Recycling,https://www.epa.gov/recycle/electronics-donation-and-recycling,https://www.epa.gov/system/files/images/2022-03/epa-standard-twitter.jpg,,,CHAW0014,CHAW0014,,,,,,,,,,,,,,,,,,,,,,,
Earth911 Recycling Search,https://search.earth911.com/,https://search.earth911.com/media/images/RECYCLING-GUIDE-LANDING-PAGE-IMAGE.jpg,,,CHAW0014,CHAW0014,,,,,,,,,,,,,,,,,,,,,,,
Roadrunner guide to workplace composting,https://www.roadrunnerwm.com/blog/a-guide-to-workplace-composting,https://www.roadrunnerwm.com/hubfs/GuideToWorkplaceComposting_Hero.jpg#keepProtocol,,,CHAW0015,CHAW0015,,,,,,,,,,,,,,,,,,,,,,,
Composting Council Workplace Composting,https://www.compostingcouncil.org/page/WorkplaceComposting,https://www.compostingcouncil.org/resource/resmgr/images/KC-Guide.jpg,,,CHAW0015,CHAW0015,,,,,,,,,,,,,,,,,,,,,,,
Earth911 Workplace Composting,https://earth911.com/business-policy/work-composting-program/,https://earth911.com/wp-content/uploads/2017/09/Untitled-design.jpg,,,CHAW0015,CHAW0015,,,,,,,,,,,,,,,,,,,,,,,
Toms of Maine how to start composting at work,"https://www.tomsofmaine.com/good-matters/thinking-sustainably/how-to-start-composting-at-work-or-school#:~:text=First%20start%20your%20compost%20program,if%20the%20bin%20is%20outside).",https://www.tomsofmaine.com/content/dam/cp-sites/toms/toms-of-maine/global/heros/helping-hands/2985709812_27328fc57d_o-1-1170x425.jpg,,,CHAW0015,CHAW0015,,,,,,,,,,,,,,,,,,,,,,,
UW Bothell Sustainability Action Plan,https://www.uwb.edu/campus-sustainability/sustainability-action-plan,https://www.uwb.edu/wp-content/uploads/2022/12/DSF9491-Edit-1-1024x682.jpg,,,,,,,PROJ0014,PROJ0014,,,,,,,,,,,,,,,,,,,
Bulldog Connect,https://duluthumn.campusgroups.com/login_only?redirect=%2fweb_app%3fid%3d24040%26menu_id%3d56483%26if%3d0%26,https://duluthumn.campusgroups.com/upload/duluthumn/2023/image_upload_599693_Champ_MinnesotaDuluth_PMS136CPMS202C_7311030.png,,,,,,,,,DCCEA0089,,,,,,,,,,,,,,,,,,
Sustainability Features at the University of Minnesota Duluth,https://umn.maps.arcgis.com/apps/MapTour/index.html?appid=a3ffed24fae54381ad96df5b7296b664,https://www.arcgis.com/apps/MapTour/resources/icons/esri-globe.png,,,,,,,,,DCCEA0087,,,,,,,,,,,,,,,,,,
UMD Office of Sustainability on Instagram,https://www.instagram.com/umdsustain/,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/120111358_337504470641496_7890665191508307327_n.jpg?stp=dst-jpg_s100x100&_nc_cat=104&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=6hCwBI1zwVAAX_7rQVy&_nc_ht=scontent-atl3-2.cdninstagram.com&oh=00_AfBhIOykzuoQsW9CFGwST6mPOy05dLEtxvXcMF5cBs1a5A&oe=65A1EA5C,,,,,,,,,DCCEA0088,,,,,,,,,,,,,,,,,,
UMD Student Government Association on Instagram,https://www.instagram.com/umd_sga/,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/337324892_605241581512954_6695352075642790518_n.jpg?stp=dst-jpg_s100x100&_nc_cat=101&ccb=1-7&_nc_sid=3fd06f&_nc_ohc=cWPMWs3BP7QAX93Xi_O&_nc_ht=scontent-atl3-2.cdninstagram.com&oh=00_AfDYDPIV5UlYGZYR2sTYVUi3eL3mfAG-_lMK9llEifdESA&oe=65FBF256,,,,,,,,,DCCEA0088,,,,,,,,,,,,,,,,,,
CPA Workshops - Befriending Eco Anxiety,https://www.climatepsychology.us/cpa-workshops-and-talks-aNVzu/befriending-eco-anxiety-and-strong-emotions-trusting-and-grounding-in-the-body,https://static1.squarespace.com/static/602b1bca117bd25f81ae8e8b/61b7c4a07dd26117a035b1cc/6440c98afddfda7947996dbe/1687993659832/22.png?format=1500w,,,,,,,,,DCCEA0095,,,,,,,,,,,,,,,,,,
Duluth Fall Conference Events,https://ione.d.umn.edu/events/fall-conference-2023,https://ione.d.umn.edu/sites/ione.d.umn.edu/files/2023-06/ocf_2023_website_hero_image_1500x500.png,,,,,,,,,DCCEA0096,,,,,,,,,,,,,,,,,,
2023 Midwest Climate Resilience Conference,https://climate.umn.edu/2023-midwest-climate-resilience-conference,https://climate.umn.edu/sites/climate.umn.edu/files/2023-05/duluth-banner2.png,,,,,,,,,DCCEA0097,,,,,,,,,,,,,,,,,,
Earth Month Clothing Swap,https://calendar.cascadia.edu/index.php?eID=3726,https://calendar.cascadia.edu/img/like/event.png,,,CHRU0035,CHRU0035,,,,,,,,,,,,,,,,,,,,,,,
Treehugger guide to hosting a clothing swap,https://www.treehugger.com/steps-hosting-successful-clothing-swap-4856465,https://www.treehugger.com/thmb/dZ4ChXflbpkGMG38BbxZhWQcBxc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__treehugger__images__2018__07__friends_clothing_swap-c7d47d8ec9964f8886309ac9d752ddf0.jpg,,,CHRU0035,CHRU0035,,,,,,,,,,,,,,,,,,,,,,,
GetGreen UMD ,https://getgreen.eco/umd,https://images.emeraldtechnology.net/images/GetGreen_META_OG.png,,,,,,,PROJ0015,PROJ0015,,,,,,,,,,,,,,,,,,,
Duluth Ren Market,https://www.renmarketmn.com/,"https://static.wixstatic.com/media/95fd24_ad2779c84b174eef8b960be525f09841~mv2_d_2806_1447_s_2.jpg/v1/fill/w_2500,h_1289,al_c/95fd24_ad2779c84b174eef8b960be525f09841~mv2_d_2806_1447_s_2.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,
UMD Sustainability,https://sustainability.d.umn.edu/,https://sustainability.d.umn.edu/sites/sustainability.d.umn.edu/files/styles/folwell_full/public/2022-08/20201009_studentinhammock_studying_dm_174.jpg?itok=G9nD2ONh,,,,,,,PROJ0015,PROJ0015,,,,,,,,,,,,,,,,,,,
Halloween Costume Swaps,https://www.greenchildmagazine.com/costume-swap-day/,https://www.greenchildmagazine.com/wp-content/uploads/2011/09/schitts-creek-halloween-kids.jpeg,,,CHRU0036,CHRU0036,,,,,,,,,,,,,,,,,,,,,,,
Sustainability goes spooky - campus halloween costume swap,https://www.uscannenbergmedia.com/2023/10/11/sustainability-goes-spooky-halloween-costume-swap-at-usc/, https://www.uscannenbergmedia.com/resizer/a8T9gAfl46BCehTij0Je2p4ktIA=/1200x630/filters:format(jpg):quality(70)/cloudfront-us-east-1.images.arcpublishing.com/uscannenberg/PDMSIRNIGZCYPCWL5SGJMKOKYU.jpg,,,CHRU0036,CHRU0036,,,,,,,,,,,,,,,,,,,,,,,
Green Greek Meetings,https://forms.gle/Gsr7k8cePbXdneh78,https://lh3.googleusercontent.com/QcrXHfoKjaPcN4ToGlDYKLcT30D3XVGKI1Mr6nktCjXogD5Zp4up_aa0APxuUtDFiECioe7r1FY=w1200-h630-p,,,,,,,"PROJ0016,PROJ0058,PROJ0087","PROJ0016, PROJ0058, PROJ0087",,,,,,,,,,,,,,,,,,,
UW Green Greeks,https://huskylink.washington.edu/organization/greengreeks,https://sustainability.uw.edu/files/Green%20Greek%20Certification%20Logo%20Final.png,,,,,,,"PROJ0016,PROJ0058,PROJ0087","PROJ0016, PROJ0058, PROJ0087",,,,,,,,,,,,,,,,,,,
UW Campus Sustainability Map,https://sustainability.uw.edu/maps/sustainability,https://green.uw.edu/sites/default/files/map-images/map-screenshot-2020.png,,,CHEA0035,CHEA0035,,,,,,,,,,,,,,,,,,,,,,,
Too Good To Go App,https://www.toogoodtogo.com/en-us,"https://tgtg-mkt-cms-prod.s3.eu-west-1.amazonaws.com/37537/nkdkAAXcjTiX5FPC,https://tgtg-mkt-cms-prod.s3.eu-west-1.amazonaws.com/37541/I9bRXeReuYt8eShY",,,CHFD0054,CHFD0054,,,,,,,,,,,,,,,,,,,,,,,
UN Overview of COP28,https://news.un.org/en/story/2023/11/1144042,https://global.unitednations.entermediadb.net/assets/mediadb/services/module/asset/downloads/preset/Collections/Embargoed/27-11-2023_WMO_Portugal.jpg/image770x420cropped.jpg,,,CHEA0036,CHEA0036,,,,,,,,,,,,,,,,,,,,,,,
World Resources Institute Guide to COP28,https://www.wri.org/un-climate-change-conference-resource-hub/articles,https://files.wri.org/d8/s3fs-public/2023-10/cop28-graphic.png,,,CHEA0036,CHEA0036,,,,,,,,,,,,,,,,,,,,,,,
Bloomberg Green at COP28,https://events.bloomberglive.com/bloomberg-green-at-cop28/home,"https://res.cloudinary.com/bizzaboprod/image/upload/q_auto,f_auto,c_scale,c_crop,g_custom/v1698766578/iwzc9yr56icxnpgsxaqv",,,CHEA0036,CHEA0036,,,,,,,,,,,,,,,,,,,,,,,
COP28 Official Site,https://www.cop28.com/,https://www.cop28.com/-/media/Project/COP28/feature/ImagewithText/home/COP28-Logo-white.webp?iar=0&rev=5668b1c47e7948c1aa5c8e430e32c5ed&hash=059BD902D7953CC6C0318C6EAED16FA3,,,CHEA0036,CHEA0036,,,,,,,,,,,,,,,,,,,,,,,
Smart City Works ,https://smartcityworks.io/,https://oh88e7.p3cdn1.secureserver.net/wp-content/uploads/2018/12/Venture-Labs-Logo.png,,,,,,,PROJ0017,PROJ0017,,,,,,,,,,,,,,,,,,,
Treehugger guide to living Christmas trees,https://www.treehugger.com/how-care-living-christmas-tree-4858504,https://www.treehugger.com/thmb/iNPMVPWmUoOQGL8lsppOrlO0Qt8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/how-care-living-christmas-tree-4858504-03-4bee834559e64039b1f0101e4c2f3dcb.jpg,,,CHHH0054,CHHH0054,,,,,,,,,,,,,,,,,,,,,,,
Tips for choosing and caring for a living Christmas tree,https://www.growingagreenerworld.com/live-christmas-trees/,https://www.growingagreenerworld.com/wp-content/uploads/2010/12/LivingChristmasTree-LR-WM-cropped.jpg,,,CHHH0054,CHHH0054,,,,,,,,,,,,,,,,,,,,,,,
Rent a Christmas Tree,https://rentxmastree.com/,https://rentxmastree.com/wp-content/uploads/2018/06/stock-1.jpg,,,CHHH0054,CHHH0054,,,,,,,,,,,,,,,,,,,,,,,
Better Homes and Gardens - Rent a Christmas tree,https://www.bhg.com/christmas/trees/rent-a-christmas-tree/,https://www.bhg.com/thmb/vC-TD1J36PlF-RXKITMRg2Esdjg=/1983x0/filters:no_upscale():strip_icc()/Potted-Christmas-Trees-6aad27257c084ec5a903bfb3ee371de4.jpg,,,CHHH0054,CHHH0054,,,,,,,,,,,,,,,,,,,,,,,
Quick guide to in season winter produce,https://www.forksoverknives.com/how-tos/winter-produce-guide-in-season-fruits-vegetables/,https://www.forksoverknives.com/uploads/from-mag.jpg?auto=webp,,,CHFD0041,CHFD0041,,,,,,,,,,,,,,,,,,,,,,,
KCRW Anti-Dread Climate Podcast,https://www.kcrw.com/culture/shows/the-anti-dread-climate-podcast,https://www.kcrw.com/culture/shows/the-anti-dread-climate-podcast/@@images/rectangular_image/page-header?v=1704910042.28,,,CHEA0001,CHEA0001,,,,,,,,,,,,,,,,,,,,,,,
Top Box Foods Sustainability,https://topboxfoods.com/pages/about-us#ourMission,https://topboxfoods.com/cdn/shop/files/TopBoxLogo.png?height=628&pad_color=ffffff&v=1676306962&width=1200,,,,,,,"PROJ0018,PROJ0037,PROJ0038,PROJ0039,PROJ0040","PROJ0018, PROJ0037, PROJ0038, PROJ0039, PROJ0040",,,,,,,,,,,,,,,,,,,
Washington University St. Louis,https://sustainability.wustl.edu/,https://sustainability.wustl.edu/files/2020/05/Schnuck-Spring.png,,,,,,,PROJ0019,PROJ0019,,,,,,,,,,,,,,,,,,,
Climate Papa Podcast,https://www.climatepapa.com/,https://climatepapa-midjjmtrm-climate-papa.vercel.app/opengraph-image.jpg?b732ca3affafa438,,,CHEA0001,CHEA0001,,,,,,,,,,,,,,,,,,,,,,,
Spotme guide to sustainable events,https://spotme.com/blog/sustainable-events/,https://spotme.com/wp-content/uploads/2021/03/sustainable-events-2.jpg,,,CHAW0017,CHAW0017,,,,,,,,,,,,,,,,,,,,,,,
10 green event ideas,https://www.cvent.com/uk/blog/events/10-green-event-ideas-can-make-huge-difference,https://www.cvent.com/sites/default/files/image/2023-03/Untitled%20design-36_4.png,,,CHAW0017,CHAW0017,,,,,,,,,,,,,,,,,,,,,,,
Leaf Score sustainable chocolate brands,https://www.leafscore.com/grocery/best-sustainable-chocolate-brands/,https://www.leafscore.com/wp-content/uploads/2020/06/chocolate-968457_1920.jpg,,,CHFD0052,CHFD0052,,,,,,,,,,,,,,,,,,,,,,,
Famous Black Environmentalists,https://urbangreenlab.org/black-environmentalists/,https://urbangreenlab.org/wp-content/uploads/2021/02/Panel-Pic-for-Blog.png,,,CHEA0037,CHEA0037,,,,,,,,,,,,,,,,,,,,,,,
The Father of environmental justice relfects,https://www.scientificamerican.com/video/the-father-of-environmental-justice-reflects-on-the-movement-he-started/,https://static.scientificamerican.com/sciam/cache/file/686A997F-EFAA-48CF-8838254D8FD05F1E.jpeg,,,CHEA0037,CHEA0037,,,,,,,,,,,,,,,,,,,,,,,
